Comment;;;; Note 
J'ai toujours eu peur de mettre 0 étoile. 0 étoile, c'est plus facile, c'est impulsif, c'est une punition, un espèce de défouloir, ce n'est pas pour moi le reflet d'un manque total d'intérêt pour un "daube finie qui ferait ton sur ton avec des weetabix dans du lait", non, c'est plus la marque d'une pulsion vengeresse.et pourtant, une pulsion, c'est immédiat, irréfléchi (vous allez me dire, il n'est pas con ce garçon, mais il commence sérieusement à me gonfler, j'aimerais juste qu'il en finisse pour que je puisse retourner voir la méthode Cauet avec ma coupelle de cacahuètes caramélisées. Patientez, ça va venir, vos cacahuètes seront toujours là, plus collantes que jamais). Harry Potter. On touche à Harry Potter mes enfants. En sortant de la séance, je n'ai pu m'empêcher de me dire "c'tait pas mal mais y manque un tru'...... quequ'un veut mon reste de pop-corn ?!!" (oui, on parle toujours moins bien qu'on écrit. Bordel de Diantre). Un livre plein de subtilités, de nuances, de révélations croustillantes, d'histoires harmonieusement entremélées, méritait mieux. Pour être précis, en fait, ce film ne méritait pas de film. Je suis déçu. Très déçu. Holiday on Fire sur le dragon, Holiday on water à Aqualand, Elephant man en anorexique pour le finish avec un Voldinouchet avec la voie de mon oncle beurré philosophant le soir de Noël. Je suis déçu. Très déçu. Pour le dire deux fois, c'est que vraiment je dois l'être. 0 étoile. Bien fait pour toi. Je vais à présenter transplaner vers d'autres critiques.Transplanation effectuée. Un saut de ligne pour effet spécial, "ça claque grav' sa mère... Bon ALORS, ce pop-corn ?!!!!".Ah oui, le "1 étoile", c'est pour le pop-corn justement.;;;; 1
En matant le film en avant première j'avais qu'une idée c est de zlatané du droit le réalisateur  à a fin du film.;;;; 5
Je suis allé voir le voir avec des autres classes de 3ème.Je n'aime pas trop les Drames.Points positif : ...Taloche !!J'ai eu du mal à comprendre mais ça se laisse regarder !Je me suis dit ,oh c'est qu'un film ,rien de réel mais si car c'est pris de faits réels !;;;; 3
Le film est vraiment très bon. Christina Aguilera joue très bien et les autres acteurs aussi. Il n'y aucun temps mort et les prestations vocales et chorégraphique de Christina Aguilera sont fabuleuses. La cabaret en toute beauté;;;; 5
à partir du moment où ils se téléportent à l'autre bout du monde j'ai arrêté de regardé.PS. il est déjà sorti au cinéma aux US[spoiler][/spoiler];;;; 5
J'avais trouvé le premier très divertissant, très fin, très élégant dans sa conception. Il était surprenant et arrivait à bien maintenir l'intérêt pour que je prenne toujours plaisir à le voir une deuxième fois. Quand j'ai appris qu'un deuxième été prévu, j'étais un peu perplexe car pour moi il se suffisait à lui-même et j'avais peur d'une déception à la Taken 2. Et après visionnage... ouais c'est le même genre de frustration qu'après Taken 2. Un bon film de départ qui se suffisait largement à lui-même que des producteurs ont pris pour une vache à lait. C'est un peu ingrat pour Chu de prendre la direction d'une suite d'un film comme ça, d'autant plus que c'est un film sur la magie, et que la magie DOIT nous surprendre. Et non, je n'ai pas été surprise, à aucun moment. J'ai l'impression qu'ils ont plus misé sur l'humour qui n'est pas non plus d'une extrême qualité (j'ai souri à certains moments mais je ne me suis pas bidonnée non plus quoiEn conclusion, décevant mais tout juste assez divertissant pour que je ne quitte pas la salle ou regarde ma montre toutes les 5 minutes...;;;; 2.5
Je m attendais a un film classique du balaise et du co equipier malingre bref un film sympathique. Bouha !! Je me suis éclatée tout le long. J'ai passé un moment en famille de bonheur. Étonnant scénario et acteurs au poil ! C'est le cas de le dire.;;;; 4.5
Le scénario est nul les acteurs aussi et au final ce ne sont que des voleurs, meurtriers de surcroît, belle morale.;;;; 1
Une grosse, grosse déception.Le scénario plonge dans une lourdeur et une platitude affligeante à partir de 15-20 minutes. Aucun lieu commun ne semble alors évité, les scénaristes tentent de se raccrocher à des branches cassées jusqu'au grand final qui ne passe même pas. C'est un film qui avait un joli potentiel, le 1 était d'ailleurs vraiment réussi... Mais le 2 s'est perdu dans ses ambitions. Dommage car surfer sur l'illusionnisme est prometteur, surtout sur grand écran.  Au fait si quelqu'un a une explication quant à la scène de la carte qu'ils se lancent l'un à l'autre pendant la fouille... je suis preneuse, car ça sert à quoi de se la repasser cette carte une fois que leur fouille est passée?Sinon à noter la présence toujours appréciée de Jesse Eisenberg, Mark Buffalo et Woody Harrelson, la fraîcheur de Lizzy Kaplan (copié collé de Terry Hatcher au passage, que ce soit physiquement ou dans la gestuelle), le physique à savourer pour nous les femmes de Dave Franco (un Tom Cruise bis).N'empêche, j'avais peur de voir Daniel Radcliffe à l'affiche (il ne faisait déjà pas l'affaire à mon sens pour Harry Potter), j'aurais dû écouté mon instinct.;;;; 1
Très bien !Rien à dire 😍 vrmt meilleure que le premier. Bravo Jon M. Chu, bravo les gars 👏🏾👏🏾 Jesse Eisemberg est selon moi le mec parfait, sa façon de parler, de marcher tout montre qu'il est né pour ce film. J'adore le personnage de Lula. 😍Au début j'avais pas trop aimé, mais dans la scène du vol de la puce, elle déchire grave. Le seul truc que je reproche au film, c'est la manque de suspense dans la scène final;;;; 4.5
Le premier volume ne nécessitait pas vraiment de suite, et ce deuxième opus est assez superflu en soi, du point de vue progression de l'histoire, mais il comporte de bonnes punchlines, des scènes drôles et qui envoient pas mal de classe. Sans être décoiffé, on passe un bon moment.;;;; 3
J'avais adoré le premier et je n'ai pas été déçu par ce deuxième volet. beaucoup de rythme, d'actions, de révélations. Un vrai divertissement que je conseille à tous !;;;; 4.5
Je n'ai qu'une chose à dire j'ai été scotché !!! Wouaou cette suite était oufissime !! Les 4 cavaliers encore plus impressionnant que jamais, la nouvelle cavalière est la touche d'humeur tout le long du film, il y a de l'action sans arrêt aucun passage vide et ça c'est génial !!!;;;; 5
Les Personnages sont intéressants. L'histoire est toujours à nous surprendre. Aussi bien que le premier.;;;; 5
Excellent film, on ne sent pas les 2h de film passer. Peut être un peu compliqué à certains moment, mais toujours aussi spectaculaire avec une excellente chute.;;;; 4.5
De la bonne grosse superproduction américaine qui en envoie. On ne réfléchit pas pendant 2 hautes et ça fait du bien !;;;; 3.5
une histoire belle et si simple, de superbes images, un effet festibulesque détonnant,  bref un bon moment en famille et un tres joli contes;;;; 4
Un film avec un bon scénario ainsi qu'une fin très surprenante au même niveau que le premier opus. Je le conseil vivement au personne ayant apprécie le premier du nom, bon film à vous.;;;; 4
I watched and enjoyed the first Paddington movie but have to say that , unusually for a sequel, this is better. I found all the characters so endearing, the story was fantastic, a great number of cameos, and hats off to the actors all great. Beware, a hankie may be needed during this film, and I have to say, best movie I have seen this year. Wonderful family movie.;;;; 1
So in someone's fantasy, we Brits are a bunch of tartan and tweed wearing grim people who are predominantly white unless you're the garbage collector or in prison. We sound stuck up, have no sense of humour, have horrendous teeth, are severely lacking in the department of looks or imagination and live on a diet of sugar and sweets. That dreaded afternoon tea in a gilded tea cup that I'm sick to the stomach of seeing in movies!!!! A nice tourist movie that will maid Burberry proud. What a bore! I think it's for kids and the parents who don't want youngsters to ask any questions and probably lead a brain numbing life happily ever after. And Hugh Grant was dreadful.;;;; 5
Went into the cinema after booking online and on the way in passed all the Star Bores fans clutching their tickets and mountains of popcorn and nachos and just settled myself down in a nice comfortable seat.The difference in my demeanor and those other fools was obvious on leaving...they had just suffered overacted bilge with no plot lines and awful direction...and I had done exactly the same...but mine was meant to be that.Never seen a movie where not much happened but with so much class...remarkable in it's honest simplicity..I was glued to the screen with a grin from ear to ear.Outstanding performances all round with everybody getting in on the joke.The last scene was a joy to behold.this is exactly the opposite of what the sheep in the foyer went to see and it stayed with me for days. Also..I think it's a shame that come Oscars time James Franco will be forgotten..as in my opinion this is the performance of the year.just goes to show that you don't need the Hollywood strange elite to make wonderful cinema.Give star bores a miss and get this on the big screen.;;;; 0.8
So so comedy, was really expecting more but sadly didn't deliver. The twist (which people seem to be mentioning) was quite predictable, but wasn't a really bad thing. Daddario isn't the best comedy actress, the rest of the cast I thought did well. Perhaps a different female lead character would have made the movie a little better, but certainly worth a watch either way for some light comedy.;;;; 5
Forcée de fuir l'Autriche par l'arrivée nazis à la fin des années trente, une vieille dame lutte, cinquante ans plus tard, contre le gouvernement de son ancien pays pour que lui soit restituer une série de tableaux dont sa famille a été spoliée. Cette histoire était taillée pour Hollywood qui a toujours eu le don d'adapter les luttes judiciaires entre le « pot de terre » et le « pot de fer » (Erin Brockovich en est sans doute un des plus bels exemples). Si on ne joue ici pas dans la même catégorie, Simon Curtis fait le travail de manière tout à fait convenable, nous livrant un film académique avec un duo d'acteurs irréprochable. Le résultat est à la hauteur des attentes : balisé et sans grande surprise mais tout à fait divertissant.;;;; 4
Deux monstres sacrés, une belle histoire, un démarrage un peu laborieux, de belle images de la vallée de la mort, des longueurs, mais quel bonheur de revoir ces deux la ensemble.Celà aurait pu faire un excellent film, celà restera comme un beau mirage;;;; 2.5
Je dirai que c'est un film intéressant, mais riende transcendant du coté de la réalisation ou de l'image. Et si on peut s'ennuyer à certains moments, je ne crois pas por autant qu'on puisse regretter de l'avoir vu. L'acteur principal m'es quant à lui apparu comme particulièrement bon.;;;; 1
On ressort de ce film avec un immense sentiment d'insatisfaction. Tout dans ce film est apathique : les personnages, les scènes, les dialogues. On attend un moment de palpitation qui ne vient pas. A conseiller à toute personne souffrant d'insomnie...;;;; 5
Très beau film, romantique mais la "distance" qui sépare les 2 personnages nous touche, nous nous sentons transportés nous aussi à travers le temps... magnifique !;;;; 5
J'ai adorée , à voir avec ou sans les enfants . Moi j'ai adorée c'était très CHATPA (sympa) ! ;-);;;; 5
Un très bon film qui se démarque de la plupart des films de samouraï par sa sobriété et son réalisme autant dans les discours et la vie des samouraïs que dans les combats, ce qui leur donne un effet impressionnant rarement aussi présent que dans ce film.A voir;;;; 5
c'est quand même triste de mettre autant d'argent pour faire un film drôle et ne pas rigoler une seule fois de bon cœur...;;;; 5
On est séduit par une intrigue puissante, un scénario original et une réalisation qui déborde de talent.;;;; 5
Brazil est un film qui marque. Terry Gilliam a réussi à faire de cette production une oeuvre poétique et magique qui reste pour moi, l'un des plus beaux chefs d'oeuvres cinématographiques. Chaque scène a sa petite particularité, chaque personnage a ses défauts et ses travers. On ne s'ennuie jamais et on a du plaisir à le revoir.;;;; 5
à regarder uniquement en VO à mon avis pour profiter de ce film;;;; 5
Je me demande encore pourquoi ce film a été crée??Sarah michelle Gellar devait etre en manque d'argent pour accepter de jouer dans ce navet!!!Il n'y a pas de forme ni de fond que des paroles...des longues repliques interminable, je n'ai pas pu regardé le film j'usqu'au bout pour tout vous dire j'ai meme casser le cd sur lequel je l'avais gravé!!!Le pire film qui existe. On pourrait meme croire que ce film a été filmé avec un portable bref passé votre chemin vous ne manquez rien;;;; 5
