Comment;;;; Note 
J'ai été surpris, généralement les suites ne sont pas Superbe enfin rarement, bref j'ai trouvé aussi bien que le premier. Le jeu des acteurs excellent surtout Mat Damon et Vincent Cassel d'ailleurs ce sont les personnages qui sortent du lot, on voit bien mieux leurs traits psychologiques. Brad Pitt m'a déçus il est placide sauf a la fin avec Catherine Zeta-Jones.Julia Robert excellente surtout a la fin bref un casting de rêve pour un scénario tout aussi excellent que le premier. Je verrais bien une série TV sur les aventures du groupe Ocean....;;;; 4
Ce film est Vraiment grandiose comme je les aime . quel plaisir d'aller au cinema ! En sortant on est complètement bouleversé . Les effets sont grandioses, les acteurs touchant.Bref ce n'est pas la peine d'en dire plus si vous aimez les films catastrophes à l'americaine allez y.De plus il sucite une grande inquiétude :  le scenario pourrait-il se produire réllement? cela nous laisse de quoi méditer ...;;;; 5
pour moi pas vraiment d'interrogation, elle n'est pas morte. Spoiler: comment un mort peux faire de la buée sur un miroir ? et si ce n'était que son imagination, pourquoi l'essuyerait-il ? quant à son comportement anxieux avant la fermeture du cercueil, c'est bien qu'il n'est pas rassuré. et pour le final, Spoiler: comment un mort pourrait ressentir la douleur ? il s'agit donc d'un Spoiler: psychopate, rien d'autre;;;; 2.5
chef d'oeuvre du genre!interprétations magistrales d'une grande majorité des acteurs: Shia labeouf, Robert downey jr, tatum, et j'en passe... la limite acteurs/ personnages a presque disparue BRAVO!;;;; 5
Du grand mauvais!!!!, un véritable hommage aux films de Trauma comme Toxic. Un film qui ne se prend vraiment pas au sérieux et qui offre aux spectateurs un retour dans les années 80. Les dialogues n'ont aucune subtilité, les méchants sont exagérément méchants (oublier le joker du Dark Knight) et le scénario inexistant, mais que de plaisir. Je le dit encore une fois, C'EST DU GRAND MAUVAIS.;;;; 5
ce pseudo film à fait 4 millions d'entrées...ça fait peur !!!à déconseiller fortement pour ne pas perdre son temps !!!un très gros navet comme le pseudo réalisateur sait si bien faire !!!;;;; 5
C'est un véritable méli-mélo qui demande une écoute très attentive.C'est en quelque sorte plusieurs films en un , avec différentes époques .Un tom hanks au sommet de son art un peu dans un role du professeur foldingue évolué et spirituel.Ce film est cependant Difficile à la compréhension ,d'ailleurs je pense que chacun doit avoir son interprétation sa compréhension.Mais il vaut tout de même le détour par son originalité par ce plein d'humanité qui déborde de scènes d'action.Destabilisant , émouvant, étonnant , subversif !;;;; 4
Très déçu de ce final. Peter Jackson à lâchement détourné l'oeuvre de Tolkien pour en faire un pseudo film d'action grand grand, très grand, trop grand publique. Tout à déjà été dit sur les points négatifs. Je rajouterai cependant plusieurs points:- Smaug est pitoyable ainsi que sa mort. Il ressemble davantage au dragon du film "Coeur de dragon" qu'aux mythiques vers volant du monde de Tolkien. Le réalisateur semble oublier qu'il est très dangereux de croiser le regard d'un dragon sous peine d'une hypnose menant à la démence. Les dragons ne parlent pas, ils s'insinuent dans l'esprit de ses victimes pour se faire comprendre. Pourquoi le ventre de Smaug n'est-il pas incrusté de pierres précieuses lui servant d'armure, sauf à un endroit bien précis? Ou est l'oiseau qui dévoile le point faible du dragon à Barde?- Le rôle de Gandalf, ou plutôt Glandalf dans ce film, est minimisé à son paroxysme. Ou est l'Istari clairvoyant qui repousse à lui tout seul le nécromancien (Sauron) et le force à fuir très loin? je ne pense même pas qu'il savait déjà qu'il s'agissait de Sauron, car il n'a pas le droit de le combattre directement et, de plus, il le craint.A la fin du film, il dit à Bilbon qu'il est au courant que ce dernier possède un anneau de puissance. Sans plus. WTF? Il sait pertinemment bien ce que sont devenus TOUS les anneaux de puissance et qui les détient (lui-même en possède un). Sachant que Bilbon ne possède pas un anneau dédié aux Elfes, il devrait tout de suite comprendre que cet anneau est très dangereux. Mais non! Bilbon, retourne chez toi avec c'est très bien comme ça!- Beorn...l'homme-ours qui ne sert à rien. N'était-ce pas lui qui devait clore cette bataille à la suite d'un élan de rage spectaculaire le menant tout droit à la décapitation brutale du chef Orque? Ben non, à la place il fait du saut en parachute...hilarant, puis consternant.- Tauriel...va-t-en...t'as rien à foutre là.- Barde. C'est bien d'avoir tué Smaug, bravo. Mais ton rôle s'arrête là, va-t-en aussi!Et puis merde, il y tant de choses à dénoncer, tant d'ajouts inutiles, tant de transformations des faits que je pourrais en écrire un livre.Peter, j'ai bien aimé ta saga du SDA malgré ses imperfections narratives mais je t'en supplie, ne t'attaque pas au Silmarillon, limite la casse!Pour conclure, un bon film d'action épique pour les uns, une honte intersidérale pour les fans.;;;; 2
Malgré la polémique qui a eu lieu autour de ce film, je ne regrette absolument pas d'avoir poussé la porte du cinéma.Le scénario n'a rien d'extraordinaire (le thème de la complexité d'une histoire homosexuelle n'est que peu abordé d'ailleurs) mais tout est dans la sensualité, l'oralité, les sentiments, la volupté, le charnel.Oui, les scènes de sexe sont crues mais intactes, tellement réaliste, fabuleusement érotique!Je le conseille mille fois.;;;; 4.5
La piel que habito un thriller excellent ! A l'affiche le ténébreux Antonio Banderas et la séduisante Elena Anaya. En trois mot : Un casting réussi ! Pedro Almodovar, n'a décidément pas finit de nous surprendre...En bref, un film à voir !;;;; 4.5
La franchise Wolverine n'est décidément pas une franchise qui marche. Wolverine : Origins ne m'ayant pas conquis non plus je pensais me rattraper sur celui-ci mais non. Un scénario très mal ficelé qui donne envie de crier et de jeter les comics Wolverine en pleine séance. Des clichés en veux-tu en voilà sur le Japon (Mafieux qui tire partout avec des tatouages de dragons et j'en passe). En plus d'être un mauvais film, il y a un mauvais méchant (Vipère ridicule, et inutile). Ce film a un seul mérite... Spoiler: sa scène après le générique où l'on voit Magnéto et le retour de professeur Xavier ! Le meilleur moment du film je pense.;;;; 1
Ne nous affolons  délicat traité maintes et maintes fois a l'écran pas toujours de manière égale.Rien à dire sur la réalisation, chaque plan est un  beau casting qui fait le job.Quelques longueurs qui font que l'on s'ennuie par moments.Bon film dans l'ensemble , âmes sensibles s 'abstenir !!;;;; 3.5
Vraiment aucun intérêt, un pâle film X dont le scénario est compétement "nul", mal joué et j'en passe, un film qui aura sa place dans les soirées "porno" sur Canal, surtout ne dépensez pas votre argent pour aller voir ce navet;;;; 5
Films assez drôle sans prétention. Bon divertissement;;;; 4
Super film d'animation. Un vrai plaisir de naviguer ainsi dans les jeux vidéos de notre enfance. Je recommande vivement .....;;;; 5
Le pire film que j'ai vu de ma vie, une honte. Du foutage de gueule point. Pas de scénario, et si message il y'a, il est antipathique et hautainement amené.;;;; 5
Plus psychologique qu'un triller ou horreur, ce film est lent et une histoire qui n'a ni queue ni tête bref un peu soporifique. On se demande pourquoi un des personnages cherche à tout prix à écouter les bandes sons d'une folle (aucun rapport avec l'intrigue), les seules angoisses résident dans le lieu et dans la musique du film !Malgré un petit budget vu le lieu et les acteurs, Brad Anderson aurait pu faire un bon film comme The Machinist...;;;; 5
Aucune sensation de peur j'ai payer pour rien ! :/;;;; 1
J'ai pas accroché du tout. Pas vraiment de scènes marrantes, peut être des sourires de tant en tant mais bof quoi.;;;; 1
Meilleur film de 'Super héro' que j'ai vue.Le début est assez difficile si on a pas vue les deux premiers épisodes.;;;; 4.5
Du grand Tarantino égal a lui mêmeIl tire le meilleur de chaque acteur Sur un fond d'esclavage Quentin nous amène sur un des moments que l'Amérique aimerait oublier;;;; 5
C'est assez bien réalisé malgré le fait que rien ne soit surprenant dans ce film, je m'attendais à mieux..;;;; 3
film juste pour les effets spéciaux.Par contre -10 ans c'est limite pour certaines scenes.;;;; 3.5
Dans la veine de films tels que " Le coeur des Hommes" et d'autres films français, "Amitiés sincères" ne réinvente pas le genre. Il est cependant d'une justesse troublante dans son analyse de l'amitié (même si on espère que nos amis ne nous mentent pas... ou moins!, des relations hommes-femmes et père-fille. Les dialogues sont bien ciselés et surtout, surtout , on apprécie tous les acteurs sans exception, en particulier à Gérard Lanvin qui a là, peut-être un de ces meilleurs rôles.;;;; 3
Que dire... Au début bien. On voit deux trois scènes de course poursuite, on est contents. Puis le manque de personnalité du kidnappeur nous lasse bien vite de cette course contre la montre et au final on se dit qu'elle aurait pu durer une heure de moins ! Le talent d'Ethan Hawke ne sauve en rien ce que je considère comme une pâle copie mal faite de "Phone Game" et d'ailleurs le réalisateur ne cache en rien sa source d'inspiration car la dernière scène est la même en tous points !!Donc j'ai réussi à le regarder en entier, le moment n'est pas horrible à passer mais c'est du déjà-vu et une occasion manquée de faire un excellent court-métrage.;;;; 2.5
Quel bon film, de l'action, de l'action et encore de l'action! Dans ce James Bond l'histoire n'est vraiment pas difficile à comprendre, pas emmélée dans tous les sens. Daniel Craig est très bon dans ce rôle et le meilleur je pense. À voir, deux heures et demie géniales!;;;; 5
Bacri excelle encore dans ce rôle, il est vraiment drôle. Le scénario me parît un peu compliqué, mais Jaoui s'en tire très bien. Un film amusant, à voir plus pour l'humour de situation et des blagues que pour l'intrigue.;;;; 3.5
Pas mal sans plus.Histoire sombre, ambiance pesante, quasi oppressante.Un peu trop "dans l'air du temps".On peut éviter.;;;; 3
Un seul mot : excellent !Du grand Tarantino !Bien tourné, des scènes difficiles mais réalistes, de l'humour... que demander de plus ? Les acteurs sont géniaux, un grand bravo a Dicaprio pour son interprétation magistralTarantino s'attaque a un sujet encore fragile avec brio;;;; 5
Trop NUL!!!Franchement un film sans aucun sens, dont la réalisation est tellement mal faite...Même en admettons l'idée abusive du film, il en manque beaucoup de détails. Si vous avez des problème de coeur, n'y allez pas! Je n'ai pas aimé et j'ai trouvé le film vraiment horrible!;;;; 5
Le film réussi à ne pas tomber dans la mièvrerie où les protagonistes sont des enfants. Un film très bien fait avec un universdigne des premiers Spielberg. A recommander !;;;; 4.5
Un très bon moment et une très belle histoire................;;;; 4
Pas mal, mais pas transcendant. Les vieilles ficelles du film de self made man sont là, donc ennui. Le personnage de Jessica Chastain est sous exploité.;;;; 3
très bon film. Evidemment à l'opposé des blocbusters et autres têtes de gondoles à grand spectacle.Film poignant, qui rend visible ce que doivent endurer les pauvres gens subissant la loi de ces brigands.quelques images choc, sans s'attarder sur l'hémoglobine.de bons dialogues qui illustrent bien ... qu'il n'y en a pas entre les êtres doués de raison et ceux qui ont la kalach'.bonne opposition entre l'Afrique joyeuse et relax et la rigidité pseudo-islamique.on en sort en espérant que l'inertie de la première aura raison de ces diktats.on l'espère...;;;; 4
